mass_kg,l0_m,axial_force_per_leg_n,joint_torque_required_nm,stall_continuous_margin
2.0,0.0911,9.80665,0.32505534265434805,3.3840391332060027
2.0,0.0912,9.80665,0.32519841483940853,3.3825503133009085
2.0,0.0913,9.80665,0.3253399224402583,3.3810790626286926
2.0,0.09140000000000001,9.80665,0.3254798671366772,3.3796253196148762
2.0,0.0915,9.80665,0.3256182505974786,3.378189023439578
2.0,0.0916,9.80665,0.3257550744805121,3.3767701140318116
2.0,0.0917,9.80665,0.32589034043266596,3.3753685320638622
2.0,0.0918,9.80665,0.32602405008986957,3.3739842189457545
2.0,0.09190000000000001,9.80665,0.32615620507709603,3.372617116819791
2.0,0.092,9.80665,0.32628680700836277,3.3712671685552
2.0,0.0921,9.80665,0.326415857486734,3.369934317742837
2.0,0.0922,9.80665,0.32654335810432134,3.3686185086899894
2.0,0.0923,9.80665,0.326669310442284,3.3673196864152577
2.0,0.09240000000000001,9.80665,0.3267937160708304,3.366037796643502
2.0,0.0925,9.80665,0.32691657654921735,3.3647727858008905
2.0,0.0926,9.80665,0.3270378934257502,3.3635246010100084
2.0,0.0927,9.80665,0.3271576682377823,3.362293190085052
2.0,0.0928,9.80665,0.3272759025117144,3.361078501527093
2.0,0.0929,9.80665,0.32739259776299295,3.359880484519431
2.0,0.093,9.80665,0.3275077554961091,3.3586990889230055
2.0,0.0931,9.80665,0.32762137720459716,3.3575342652718847
2.0,0.0932,9.80665,0.3277334643710321,3.3563859647688377
2.0,0.0933,9.80665,0.3278440184670272,3.3552541392809707
2.0,0.0934,9.80665,0.3279530409532318,3.3541387413354316
2.0,0.0935,9.80665,0.32806053327932777,3.3530397241151926
2.0,0.0936,9.80665,0.3281664968840267,3.351957041454898
2.0,0.0937,9.80665,0.328270933195066,3.350890647836783
2.0,0.0938,9.80665,0.328373843629205,3.3498404983866625
2.0,0.0939,9.80665,0.32847522959222103,3.3488065488699803
2.0,0.094,9.80665,0.3285750924789047,3.3477887556879335
2.0,0.0941,9.80665,0.32867343367305457,3.3467870758736673
2.0,0.0942,9.80665,0.32877025454747333,3.345801467088513
2.0,0.0943,9.80665,0.3288655564639608,3.3448318876183225
2.0,0.0944,9.80665,0.3289593407733095,3.343878296369841
2.0,0.0945,9.80665,0.32905160881529744,3.3429406528671612
2.0,0.0946,9.80665,0.32914236191868285,3.3420189172482258
2.0,0.0947,9.80665,0.3292316014011967,3.341113050261407
2.0,0.0948,9.80665,0.32931932856953616,3.3402230132621376
2.0,0.0949,9.80665,0.32940554471935685,3.339348768209611
2.0,0.095,9.80665,0.32949025113526587,3.3384902776635306
2.0,0.0951,9.80665,0.32957344909081343,3.3376475047809353
2.0,0.0952,9.80665,0.3296551398484847,3.3368204133130743
2.0,0.0953,9.80665,0.32973532465969124,3.3360089676023432
2.0,0.0954,9.80665,0.32981400476476264,3.3352131325792755
2.0,0.0955,9.80665,0.3298911813929365,3.3344328737596043
2.0,0.0956,9.80665,0.32996685576234974,3.333668157241366
2.0,0.09570000000000001,9.80665,0.33004102908002825,3.332918949702076
2.0,0.0958,9.80665,0.3301137025418772,3.332185218395948
2.0,0.0959,9.80665,0.33018487733267066,3.331466931151177
2.0,0.096,9.80665,0.33025455462604,3.3307640563672853
2.0,0.0961,9.80665,0.3303227355844642,3.3300765630125024
2.0,0.09620000000000001,9.80665,0.3303894213592574,3.3294044206212248
2.0,0.0963,9.80665,0.33045461309055796,3.3287475992915114
2.0,0.0964,9.80665,0.3305183119073156,3.328106069682649
2.0,0.0965,9.80665,0.33058051892727996,3.3274798030127557
2.0,0.0966,9.80665,0.3306412352569872,3.3268687710564517
2.0,0.09670000000000001,9.80665,0.3307004619917476,3.3262729461425726
