l0_m,extension_speed_m_per_s,joint_speed_rad_per_s,joint_speed_rpm,available_joint_torque_nm,axial_force_per_leg_n,total_axial_force_n,total_mechanical_power_w
0.09,1.17,17.740520050649742,169.40948754490728,5.114133587185649,155.08955460712528,310.17910921425056,362.90955778067314
0.09,1.18,17.89214842715102,170.8574318828979,5.103997976819715,154.78218537819802,309.56437075639604,365.2859574925473
0.09,1.19,18.0437768036523,172.30537622088858,5.09386236645378,154.4748161492708,308.9496322985416,367.6500624352645
0.09,1.2,18.195405180153582,173.75332055887927,5.083726756087845,154.16744692034354,308.3348938406871,370.0018726088245
0.09,1.21,18.34703355665486,175.2012648968699,5.0735911457219105,153.86007769141628,307.72015538283256,372.3413880132274
0.09,1.22,18.498661933156143,176.6492092348606,5.063455535355976,153.55270846248905,307.1054169249781,374.66860864847325
0.09,1.23,18.65029030965742,178.09715357285125,5.053319924990041,153.2453392335618,306.4906784671236,376.983534514562
0.09,1.24,18.8019186861587,179.5450979108419,5.043184314624107,152.9379700046346,305.8759400092692,379.2861656114938
0.09,1.25,18.953547062659982,180.99304224883258,5.033048704258172,152.6306007757073,305.2612015514146,381.57650193926827
0.09,1.26,19.10517543916126,182.44098658682324,5.022913093892238,152.3232315467801,304.6464630935602,383.85454349788586
0.09,1.27,19.25680381566254,183.88893092481388,5.012777483526303,152.01586231785285,304.0317246357057,386.1202902873462
0.09,1.28,19.408432192163822,185.33687526280454,5.002641873160369,151.70849308892562,303.41698617785124,388.3737423076496
0.09,1.29,19.5600605686651,186.7848196007952,4.992506262794434,151.40112385999836,302.8022477199967,390.6148995587958
0.09,1.3,19.71168894516638,188.23276393878587,4.982370652428499,151.09375463107114,302.18750926214227,392.84376204078495
0.09,1.31,19.86331732166766,189.68070827677656,4.9722350420625645,150.78638540214388,301.57277080428776,395.060329753617
0.09,1.32,20.01494569816894,191.1286526147672,4.96209943169663,150.47901617321665,300.9580323464333,397.264602697292
0.09,1.33,20.166574074670223,192.57659695275788,4.951963821330695,150.1716469442894,300.3432938885788,399.4565808718098
0.09,1.34,20.3182024511715,194.02454129074854,4.94182821096476,149.86427771536214,299.72855543072427,401.63626427717054
0.09,1.35,20.46983082767278,195.47248562873915,4.931692600598827,149.55690848643493,299.11381697286987,403.8036529133744
0.09,1.36,20.621459204174062,196.92042996672984,4.921556990232891,149.24953925750765,298.4990785150153,405.9587467804208
0.09,1.37,20.77308758067534,198.3683743047205,4.911421379866956,148.94217002858042,297.88434005716084,408.1015458783104
0.09,1.3800000000000001,20.92471595717662,199.81631864271117,4.901285769501023,148.6348007996532,297.2696015993064,410.23205020704285
0.09,1.3900000000000001,21.076344333677902,201.26426298070183,4.8857770414671045,148.16448814897663,296.32897629795326,411.8972770541551
0.09,1.4000000000000001,21.22797271017918,202.7122073186925,4.86948766766471,147.6705018882007,295.3410037764014,413.477405286962
0.09,1.41,21.379601086680456,204.1601516566831,4.853198293862316,147.1765156274248,294.3530312548496,415.03777406933796
0.09,1.42,21.531229463181738,205.6080959946738,4.83690892005992,146.68252936664885,293.3650587332977,416.57838340128274
0.09,1.43,21.682857839683017,207.05604033266442,4.820619546257525,146.18854310587295,292.3770862117459,418.0992332827966
0.09,1.44,21.8344862161843,208.50398467065511,4.80433017245513,145.69455684509703,291.38911369019405,419.6003237138794
0.09,1.45,21.986114592685578,209.95192900864578,4.788040798652736,145.2005705843211,290.4011411686422,421.08165469453115
0.09,1.46,22.137742969186856,211.39987334663644,4.771751424850341,144.70658432354517,289.41316864709034,422.5432262247519
0.09,1.47,22.28937134568814,212.8478176846271,4.755462051047945,144.21259806276922,288.42519612553843,423.9850383045415
0.09,1.48,22.440999722189417,214.29576202261777,4.73917267724555,143.71861180199332,287.43722360398664,425.40709093390024
0.09,1.49,22.592628098690696,215.7437063606084,4.722883303443155,143.2246255412174,286.4492510824348,426.80938411282784
0.09,1.5,22.74425647519198,217.19165069859906,4.706593929640761,142.73063928044147,285.46127856088293,428.1919178413244
0.09,1.51,22.895884851693257,218.63959503658972,4.690304555838366,142.23665301966554,284.4733060393311,429.5546921193899
0.09,1.52,23.047513228194536,220.0875393745804,4.674015182035971,141.7426667588896,283.4853335177792,430.8977069470244
0.09,1.53,23.199141604695818,221.53548371257108,4.657725808233575,141.24868049811369,282.49736099622737,432.2209623242279
0.09,1.54,23.350769981197097,222.9834280505617,4.641436434431181,140.7546942373378,281.5093884746756,433.5244582510004
0.09,1.55,23.50239835769838,224.4313723885524,4.625147060628786,140.26070797656183,280.52141595312366,434.8081947273417
0.09,1.56,23.654026734199658,225.87931672654307,4.608857686826391,139.7667217157859,279.5334434315718,436.07217175325206
0.09,1.57,23.805655110700936,227.32726106453373,4.592568313023996,139.27273545500998,278.54547091001996,437.31638932873136
0.09,1.58,23.95728348720222,228.77520540252436,4.576278939221601,138.77874919423408,277.55749838846816,438.5408474537797
0.09,1.59,24.108911863703497,230.22314974051503,4.559989565419206,138.28476293345815,276.5695258669163,439.74554612839694
0.09,1.6,24.260540240204776,231.6710940785057,4.543700191616812,137.79077667268223,275.58155334536445,440.93048535258316
0.09,1.61,24.412168616706058,233.11903841649635,4.527410817814416,137.29679041190627,274.59358082381254,442.09566512633825
0.09,1.62,24.563796993207337,234.56698275448701,4.511121444012021,136.80280415113035,273.6056083022607,443.24108544966236
0.09,1.6300000000000001,24.715425369708615,236.01492709247768,4.494832070209626,136.30881789035445,272.6176357807089,444.3667463225555
0.09,1.6400000000000001,24.867053746209898,237.46287143046837,4.4785426964072315,135.81483162957852,271.62966325915704,445.4726477450176
0.09,1.6500000000000001,25.018682122711176,238.91081576845897,4.462253322604837,135.3208453688026,270.6416907376052,446.55878971704857
0.09,1.6600000000000001,25.17031049921246,240.35876010644967,4.444020664892506,134.76792771115774,269.5358554223155,447.4295200010437
0.09,1.67,25.321938875713734,241.8067044444403,4.419888259259329,134.03609621371194,268.0721924274239,447.6805613537979
0.09,1.68,25.473567252215013,243.25464878243096,4.3957558536261505,133.30426471626612,266.60852943253224,447.90232944665416
0.09,1.69,25.625195628716295,244.70259312042162,4.371623447992973,132.5724332188203,265.1448664376406,448.09482427961257
0.09,1.7,25.776824005217573,246.1505374584123,4.347491042359795,131.8406017213745,263.681203442749,448.25804585267326
0.09,1.71,25.928452381718852,247.59848179640292,4.323358636726618,131.1087702239287,262.2175404478574,448.39199416583614
0.09,1.72,26.080080758220134,249.04642613439364,4.2992262310934395,130.37693872648285,260.7538774529657,448.49666921910097
0.09,1.73,26.231709134721413,250.49437047238425,4.275093825460263,129.64510722903708,259.29021445807416,448.5720710124683
0.09,1.74,26.383337511222695,251.94231481037494,4.250961419827084,128.91327573159123,257.82655146318245,448.61819954593744
0.09,1.75,26.534965887723974,253.3902591483656,4.226829014193907,128.18144423414543,256.36288846829086,448.63505481950904
0.09,1.76,26.686594264225253,254.83820348635624,4.202696608560729,127.4496127366996,254.8992254733992,448.62263683318264
0.09,1.77,26.838222640726535,256.2861478243469,4.178564202927552,126.7177812392538,253.4355624785076,448.5809455869584
0.09,1.78,26.989851017227814,257.73409216233756,4.154431797294374,125.985949741808,251.971899483616,448.5099810808365
0.09,1.79,27.141479393729092,259.18203650032825,4.130299391661196,125.25411824436216,250.50823648872432,448.4097433148165
0.09,1.8,27.293107770230375,260.6299808383189,4.106166986028018,124.52228674691635,249.0445734938327,448.28023228889884
0.09,1.81,27.444736146731653,262.0779251763096,4.082034580394841,123.79045524947054,247.58091049894108,448.12144800308334
0.09,1.82,27.596364523232932,263.5258695143002,4.057902174761663,123.05862375202473,246.11724750404946,447.93339045737
0.09,1.83,27.747992899734214,264.9738138522909,4.033769769128485,122.32679225457889,244.65358450915778,447.71605965175877
0.09,1.84,27.899621276235493,266.42175819028154,4.009637363495308,121.59496075713311,243.18992151426622,447.46945558624986
0.09,1.85,28.051249652736775,267.8697025282722,3.9855049578621298,120.86312925968727,241.72625851937454,447.1935782608429
0.09,1.86,28.202878029238054,269.31764686626286,3.9613725522289522,120.13129776224146,240.26259552448292,446.88842767553825
0.09,1.87,28.354506405739333,270.7655912042535,3.930860219893663,119.20599067918798,238.41198135837595,445.83040514016307
0.09,1.8800000000000001,28.506134782240615,272.2135355422442,3.8946616114438957,118.10824343301923,236.21648686603845,444.0869953081523
0.09,1.8900000000000001,28.657763158741894,273.6614798802349,3.858463002994128,117.01049618685047,234.02099237370095,442.2996755862948
0.09,1.9000000000000001,28.809391535243172,275.1094242182255,3.822264394544362,115.91274894068178,231.82549788136356,440.4684459745908
0.09,1.9100000000000001,28.961019911744454,276.5573685562162,3.786065786094595,114.81500169451303,229.63000338902606,438.59330647303983
0.09,1.92,29.11264828824573,278.0053128942068,3.7498671776448305,113.71725444834438,227.43450889668875,436.6742570816424
0.09,1.93,29.26427666474701,279.4532572321975,3.7136685691950633,112.61950720217563,225.23901440435125,434.7112978003979
0.09,1.94,29.41590504124829,280.90120157018816,3.677469960745296,111.52175995600689,223.04351991201378,432.70442862930673
0.09,1.95,29.56753341774957,282.3491459081788,3.6412713522955302,110.4240127098382,220.8480254196764,430.65364956836896
0.09,1.96,29.71916179425085,283.7970902461695,3.605072743845763,109.32626546366944,218.6525309273389,428.5589606175842
0.09,1.97,29.87079017075213,285.2450345841601,3.568874135395997,108.22851821750075,216.4570364350015,426.420361776953
0.09,1.98,30.02241854725341,286.69297892215076,3.5326755269462313,107.13077097133204,214.26154194266408,424.23785304647487
0.09,1.99,30.17404692375469,288.14092326014145,3.496476918496464,106.0330237251633,212.0660474503266,422.01143442614995
0.09,2.0,30.32567530025597,289.5888675981321,3.4602783100466983,104.9352764789946,209.8705529579892,419.7411059159784
0.09,2.0100000000000002,30.477303676757252,291.0368119361228,3.4240797015969306,103.83752923282584,207.6750584656517,417.42686751595994
0.09,2.02,30.62893205325853,292.4847562741134,3.387881093147165,102.73978198665715,205.4795639733143,415.0687192260949
0.09,2.0300000000000002,30.780560429759813,293.9327006121041,3.3516824846973976,101.6420347404884,203.2840694809768,412.66666104638296
0.09,2.04,30.932188806261088,295.38064495009473,3.3154838762476317,100.5442874943197,201.0885749886394,410.2206929768244
0.09,2.05,31.083817182762367,296.8285892880854,3.2792852677978646,99.44654024815097,198.89308049630193,407.73081501741893
0.09,2.06,31.23544555926365,298.27653362607606,3.2430866593480987,98.34879300198226,196.69758600396452,405.1970271681669
0.09,2.07,31.387073935764928,299.7244779640667,3.206888050898333,97.25104575581356,194.50209151162713,402.6193294290681
0.09,2.08,31.53870231226621,301.1724223020574,3.178505591128948,96.39032849662462,192.78065699324924,400.9837665459584
0.09,2.09,31.690330688767485,302.620366640048,3.1519599449324534,95.58531384943424,191.1706276988685,399.5466118906351
0.09,2.1,31.84195906526877,304.0683109780387,3.125414298735957,94.78029920224382,189.56059840448765,398.0772566494241
0.09,2.11,31.993587441770046,305.51625531602934,3.098868652539462,93.97528455505343,187.95056911010687,396.5757008223255
0.09,2.12,32.14521581827133,306.9641996540201,3.072323006342965,93.170269907863,186.340539815726,395.0419444093391
0.09,2.13,32.2968441947726,308.41214399201067,3.045777360146471,92.36525526067264,184.73051052134528,393.47598741046545
0.09,2.14,32.44847257127389,309.86008833000136,3.019231713949975,91.56024061348224,183.12048122696447,391.877829825704
0.09,2.15,32.60010094777517,311.308032667992,2.99268606775348,90.75522596629186,181.51045193258372,390.247471655055
0.09,2.16,32.75172932427645,312.7559770059827,2.966140421556984,89.95021131910144,179.90042263820288,388.58491289851827
0.09,2.17,32.903357700777725,314.2039213439733,2.939594775360489,89.14519667191107,178.29039334382213,386.890153556094
0.09,2.18,33.05498607727901,315.651865681964,2.9130491291639933,88.34018202472065,176.6803640494413,385.16319362778205
0.09,2.19,33.20661445378028,317.09981001995465,2.8865034829674983,87.53516737753027,175.07033475506054,383.40403311358256
0.09,2.2,33.35824283028157,318.54775435794534,2.8599578367710023,86.73015273033987,173.46030546067973,381.61267201349546
0.09,2.21,33.50987120678285,319.99569869593597,2.8334121905745073,85.92513808314948,171.85027616629895,379.7891103275207
0.09,2.22,33.661499583284126,321.4436430339266,2.8068665443780123,85.1201234359591,170.2402468719182,377.9333480556584
0.09,2.23,33.813127959785405,322.8915873719173,2.7803208981815164,84.31510878876868,168.63021757753737,376.04538519790833
0.09,2.24,33.96475633628669,324.339531709908,2.75377525198502,83.51009414157826,167.02018828315653,374.1252217542707
0.09,2.25,34.11638471278797,325.7874760478986,2.727229605788525,82.70507949438787,165.41015898877575,372.1728577247454
0.09,2.2600000000000002,34.26801308928925,327.23542038588926,2.70068395959203,81.9000648471975,163.800129694395,370.18829310933273
0.09,2.27,34.41964146579053,328.68336472387995,2.674138313395534,81.0950502000071,162.1901004000142,368.1715279080322
0.09,2.2800000000000002,34.57126984229181,330.13130906187064,2.6478115156354893,80.29667227944046,160.59334455888091,366.15282559424855
0.09,2.29,34.722898218793084,331.5792533998613,2.6236791100023122,79.56484078199466,159.12968156398932,364.40697078153556
0.09,2.3000000000000003,34.87452659529437,333.02719773785196,2.599546704369134,78.83300928454884,157.66601856909767,362.6318427089247
0.09,2.31,35.02615497179565,334.4751420758426,2.5754142987359567,78.10117778710304,156.20235557420608,360.82744137641606
0.09,2.32,35.17778334829692,335.92308641383323,2.551281893102779,77.36934628965723,154.73869257931446,358.9937667840095
0.09,2.33,35.329411724798206,337.3710307518239,2.527149487469601,76.6375147922114,153.2750295844228,357.13081893170516
0.09,2.34,35.481040101299484,338.81897508981456,2.503017081836424,75.90568329476561,151.81136658953122,355.238597819503
0.09,2.35,35.63266847780076,340.26691942780525,2.4788846762032457,75.17385179731977,150.34770359463954,353.3171034474029
0.09,2.36,35.78429685430204,341.7148637657958,2.4547522705700695,74.442020299874,148.884040599748,351.36633581540525
0.09,2.37,35.93592523080333,343.1628081037865,2.430619864936891,73.71018880242816,147.42037760485633,349.3862949235095
0.09,2.38,36.0875536073046,344.61075244177715,2.406487459303714,72.97835730498237,145.95671460996473,347.37698077171603
0.09,2.39,36.239181983805885,346.05869677976784,2.382355053670536,72.24652580753654,144.49305161507309,345.33839336002467
0.09,2.4,36.390810360307164,347.50664111775853,2.3582226480373576,71.5146943100907,143.0293886201814,343.27053268843537
0.09,2.41,36.54243873680844,348.95458545574917,2.3340902424041805,70.78286281264491,141.56572562528982,341.1733987569485
0.09,2.42,36.69406711330972,350.4025297937398,2.3099578367710034,70.05103131519911,140.10206263039822,339.0469915655637
0.09,2.43,36.84569548981101,351.85047413173055,2.285825431137824,69.31919981775324,138.6383996355065,336.89131111428077
0.09,2.44,36.997323866312286,353.2984184697212,2.261693025504647,68.58736832030745,137.1747366406149,334.70635740310036
0.09,2.45,37.148952242813564,354.7463628077118,2.2375606198714695,67.85553682286164,135.71107364572327,332.49213043202207
0.09,2.46,37.30058061931484,356.1943071457025,2.2134282142382915,67.12370532541583,134.24741065083165,330.24863020104584
0.09,2.47,37.45220899581613,357.6422514836932,2.189295808605113,66.39187382796999,132.78374765593998,327.97585671017174
0.09,2.48,37.6038373723174,359.0901958216838,2.165163402971937,65.66004233052422,131.32008466104844,325.6738099594001
0.09,2.49,37.755465748818686,360.5381401596745,2.1352011456089506,64.75141664247158,129.50283328494316,322.4620548795085
0.09,2.5,37.907094125319965,361.98608449766516,2.095382676314208,63.54389467168601,127.08778934337202,317.71947335843004
0.1,0.0,0.0,0.0,6.0,177.32166430777886,354.6433286155577,0.0
0.1,0.01,0.14776805358981576,1.411080969593236,6.0,177.32166430777886,354.6433286155577,3.5464332861555774
0.1,0.02,0.2955361071796315,2.822161939186472,6.0,177.32166430777886,354.6433286155577,7.092866572311155
0.1,0.03,0.4433041607694473,4.233242908779709,6.0,177.32166430777886,354.6433286155577,10.639299858466732
0.1,0.04,0.591072214359263,5.644323878372944,6.0,177.32166430777886,354.6433286155577,14.18573314462231
0.1,0.05,0.7388402679490789,7.055404847966181,6.0,177.32166430777886,354.6433286155577,17.732166430777887
0.1,0.06,0.8866083215388946,8.466485817559418,6.0,177.32166430777886,354.6433286155577,21.278599716933464
0.1,0.07,1.0343763751287105,9.877566787152654,6.0,177.32166430777886,354.6433286155577,24.825033003089043
0.1,0.08,1.182144428718526,11.288647756745888,6.0,177.32166430777886,354.6433286155577,28.37146628924462
0.1,0.09,1.329912482308342,12.699728726339126,6.0,177.32166430777886,354.6433286155577,31.917899575400195
0.1,0.1,1.4776805358981577,14.110809695932362,6.0,177.32166430777886,354.6433286155577,35.464332861555775
0.1,0.11,1.6254485894879733,15.521890665525596,6.0,177.32166430777886,354.6433286155577,39.01076614771135
0.1,0.12,1.7732166430777891,16.932971635118836,6.0,177.32166430777886,354.6433286155577,42.55719943386693
0.1,0.13,1.920984696667605,18.34405260471207,6.0,177.32166430777886,354.6433286155577,46.1036327200225
0.1,0.14,2.068752750257421,19.755133574305308,6.0,177.32166430777886,354.6433286155577,49.650066006178086
0.1,0.15,2.2165208038472364,21.16621454389854,6.0,177.32166430777886,354.6433286155577,53.196499292333655
0.1,0.16,2.364288857437052,22.577295513491777,6.0,177.32166430777886,354.6433286155577,56.74293257848924
0.1,0.17,2.512056911026868,23.988376483085016,6.0,177.32166430777886,354.6433286155577,60.289365864644815
0.1,0.18,2.659824964616684,25.399457452678252,6.0,177.32166430777886,354.6433286155577,63.83579915080039
0.1,0.19,2.8075930182064996,26.81053842227149,6.0,177.32166430777886,354.6433286155577,67.38223243695597
0.1,0.2,2.9553610717963155,28.221619391864724,6.0,177.32166430777886,354.6433286155577,70.92866572311155
0.1,0.21,3.103129125386131,29.632700361457957,6.0,177.32166430777886,354.6433286155577,74.47509900926711
0.1,0.22,3.2508971789759467,31.043781331051193,5.993289977157528,177.12335890478383,354.24671780956766,77.93427791810488
0.1,0.23,3.398665232565763,32.454862300644436,5.984218742353,176.85527116263955,353.7105423252791,81.3534247348142
0.1,0.24,3.5464332861555783,33.86594327023767,5.975147507548472,176.5871834204953,353.1743668409906,84.76184804183774
0.1,0.25,3.694201339745394,35.27702423983091,5.966076272743944,176.31909567835103,352.63819135670207,88.15954783917552
0.1,0.26,3.84196939333521,36.68810520942414,5.957005037939417,176.0510079362068,352.1020158724136,91.54652412682753
0.1,0.27,3.9897374469250257,38.09918617901738,5.947933803134888,175.78292019406254,351.5658403881251,94.92277690479378
0.1,0.28,4.137505500514842,39.510267148610616,5.93886256833036,175.51483245191827,351.02966490383653,98.28830617307423
0.1,0.29,4.2852735541046565,40.92134811820384,5.9297913335258325,175.24674470977402,350.49348941954804,101.64311193166893
0.1,0.3,4.433041607694473,42.33242908779708,5.920720098721304,174.97865696762975,349.9573139352595,104.98719418057784
0.1,0.31,4.580809661284289,43.743510057390324,5.911648863916777,174.7105692254855,349.421138450971,108.320552919801
0.1,0.32,4.728577714874104,45.15459102698355,5.9025776291122485,174.44248148334125,348.8849629666825,111.6431881493384
0.1,0.33,4.876345768463921,46.565671996576796,5.89350639430772,174.17439374119698,348.34878748239396,114.95509986919001
0.1,0.34,5.024113822053736,47.97675296617003,5.884435159503193,173.90630599905273,347.81261199810547,118.25628807935587
0.1,0.35000000000000003,5.171881875643552,49.387833935763275,5.875363924698664,173.63821825690846,347.2764365138169,121.54675277983593
0.1,0.36,5.319649929233368,50.798914905356504,5.866292689894137,173.3701305147642,346.7402610295284,124.82649397063022
0.1,0.37,5.467417982823183,52.20999587494974,5.857221455089609,173.10204277261994,346.2040855452399,128.09551165173875
0.1,0.38,5.615186036412999,53.62107684454298,5.84815022028508,172.8339550304757,345.6679100609514,131.35380582316154
0.1,0.39,5.762954090002815,55.03215781413621,5.839078985480553,172.56586728833145,345.1317345766629,134.60137648489854
0.1,0.4,5.910722143592631,56.44323878372945,5.830007750676025,172.29777954618717,344.59555909237434,137.83822363694975
0.1,0.41000000000000003,6.058490197182447,57.854319753322685,5.820936515871497,172.02969180404293,344.05938360808585,141.0643472793152
0.1,0.42,6.206258250772262,59.26540072291591,5.811865281066969,171.76160406189865,343.5232081237973,144.27974741199486
0.1,0.43,6.354026304362078,60.67648169250916,5.802794046262441,171.4935163197544,342.9870326395088,147.4844240349888
0.1,0.44,6.501794357951893,62.087562662102386,5.793722811457913,171.22542857761016,342.4508571552203,150.67837714829693
0.1,0.45,6.64956241154171,63.49864363169563,5.784651576653385,170.95734083546589,341.91468167093177,153.8616067519193
0.1,0.46,6.797330465131526,64.90972460128887,5.775580341848857,170.68925309332164,341.3785061866433,157.0341128458559
0.1,0.47000000000000003,6.945098518721341,66.3208055708821,5.766509107044329,170.42116535117736,340.84233070235473,160.19589543010673
0.1,0.48,7.092866572311157,67.73188654047534,5.757437872239802,170.15307760903312,340.30615521806624,163.3469545046718
0.1,0.49,7.240634625900972,69.14296751006857,5.748366637435273,169.88498986688887,339.76997973377775,166.48729006955108
0.1,0.5,7.388402679490788,70.55404847966182,5.739295402630745,169.6169021247446,339.2338042494892,169.6169021247446
0.1,0.51,7.5361707330806045,71.96512944925504,5.730224167826218,169.34881438260035,338.6976287652007,172.73579067025236
0.1,0.52,7.68393878667042,73.37621041884827,5.721152933021689,169.08072664045608,338.16145328091216,175.84395570607433
0.1,0.53,7.831706840260236,74.78729138844152,5.712081698217162,168.81263889831183,337.62527779662366,178.94139723221056
0.1,0.54,7.9794748938500515,76.19837235803476,5.7030104634126335,168.54455115616759,337.08910231233517,182.028115248661
0.1,0.55,8.127242947439868,77.60945332762799,5.693939228608105,168.2764634140233,336.5529268280466,185.10410975542567
0.1,0.56,8.275011001029684,79.02053429722123,5.684867993803578,168.00837567187907,336.01675134375813,188.16938075250457
0.1,0.5700000000000001,8.4227790546195,80.43161526681448,5.6757967589990495,167.7402879297348,335.4805758594696,191.22392823989767
0.1,0.58,8.570547108209313,81.84269623640768,5.666725524194522,167.47220018759054,334.9444003751811,194.26775221760502
0.1,0.59,8.71831516179913,83.25377720600093,5.657654289389994,167.20411244544627,334.40822489089254,197.30085268562658
0.1,0.6,8.866083215388946,84.66485817559416,5.648583054585466,166.93602470330205,333.8720494066041,200.32322964396246
0.1,0.61,9.013851268978762,86.0759391451874,5.639511819780938,166.66793696115778,333.33587392231556,203.33488309261247
0.1,0.62,9.161619322568578,87.48702011478065,5.63044058497641,166.3998492190135,332.799698438027,206.33581303157675
0.1,0.63,9.309387376158393,88.89810108437388,5.621369350171882,166.13176147686926,332.2635229537385,209.32601946085526
0.1,0.64,9.457155429748209,90.3091820539671,5.612298115367354,165.86367373472498,331.72734746944997,212.305502380448
0.1,0.65,9.604923483338025,91.72026302356036,5.6032268805628265,165.59558599258077,331.19117198516153,215.274261790355
0.1,0.66,9.752691536927841,93.13134399315359,5.594155645758298,165.3274982504365,330.654996500873,218.2322976905762
0.1,0.67,9.900459590517658,94.54242496274682,5.585084410953771,165.05941050829225,330.1188210165845,221.17961008111163
0.1,0.68,10.048227644107472,95.95350593234006,5.576013176149242,164.79132276614797,329.58264553229594,224.11619896196126
0.1,0.6900000000000001,10.195995697697288,97.3645869019333,5.566941941344714,164.5232350240037,329.0464700480074,227.04206433312513
0.1,0.7000000000000001,10.343763751287105,98.77566787152655,5.557870706540187,164.25514728185945,328.5102945637189,229.95720619460326
0.1,0.71,10.491531804876919,100.18674884111977,5.5488795069532815,163.98942486938054,327.9788497387611,232.86498331452034
0.1,0.72,10.639299858466735,101.59782981071301,5.540413021135722,163.73920964337924,327.4784192867585,235.7844618864661
0.1,0.73,10.78706791205655,103.00891078030622,5.531946535318163,163.48899441737794,326.9779888347559,238.69393184937178
0.1,0.74,10.934835965646366,104.41999174989948,5.523480049500603,163.23877919137664,326.4775583827533,241.5933932032374
0.1,0.75,11.082604019236182,105.83107271949271,5.515013563683044,162.98856396537533,325.97712793075067,244.48284594806302
0.1,0.76,11.230372072825999,107.24215368908597,5.506547077865484,162.738348739374,325.476697478748,247.36229008384848
0.1,0.77,11.378140126415815,108.6532346586792,5.498080592047924,162.4881335133727,324.9762670267454,250.23172561059397
0.1,0.78,11.52590818000563,110.06431562827242,5.489614106230365,162.2379182873714,324.4758365747428,253.0911525282994
0.1,0.79,11.673676233595446,111.47539659786565,5.481147620412806,161.98770306137007,323.97540612274014,255.94057083696472
0.1,0.8,11.821444287185262,112.8864775674589,5.472681134595247,161.7374878353688,323.4749756707376,258.7799805365901
0.1,0.81,11.969212340775078,114.29755853705214,5.464214648777687,161.48727260936747,322.97454521873493,261.6093816271753
0.1,0.8200000000000001,12.116980394364894,115.70863950664537,5.455748162960128,161.2370573833662,322.4741147667324,264.4287741087206
0.1,0.8300000000000001,12.264748447954709,117.11972047623861,5.447281677142568,160.98684215736486,321.9736843147297,267.2381579812257
0.1,0.84,12.412516501544523,118.53080144583183,5.438815191325009,160.73662693136356,321.4732538627271,270.0375332446908
0.1,0.85,12.56028455513434,119.94188241542507,5.430348705507449,160.48641170536226,320.9728234107245,272.82689989911586
0.1,0.86,12.708052608724156,121.35296338501831,5.42188221968989,160.23619647936096,320.4723929587219,275.60625794450084
0.1,0.87,12.855820662313972,122.76404435461156,5.4134157338723305,159.98598125335963,319.97196250671925,278.37560738084574
0.1,0.88,13.003588715903787,124.17512532420477,5.404949248054772,159.73576602735835,319.4715320547167,281.1349482081507
0.1,0.89,13.151356769493603,125.58620629379803,5.396482762237212,159.48555080135702,318.97110160271404,283.8842804264155
0.1,0.9,13.29912482308342,126.99728726339126,5.388016276419652,159.23533557535572,318.47067115071144,286.6236040356403
0.1,0.91,13.446892876673235,128.4083682329845,5.379549790602093,158.98512034935442,317.97024069870884,289.35291903582504
0.1,0.92,13.594660930263052,129.81944920257774,5.371083304784533,158.7349051233531,317.4698102467062,292.0722254269697
0.1,0.93,13.742428983852866,131.23053017217094,5.362616818966974,158.4846898973518,316.9693797947036,294.7815232090744
0.1,0.9400000000000001,13.890197037442682,132.6416111417642,5.3541503331494145,158.23447467135048,316.46894934270097,297.48081238213894
0.1,0.9500000000000001,14.037965091032499,134.05269211135743,5.3456838473318555,157.98425944534918,315.96851889069836,300.1700929461635
0.1,0.96,14.185733144622313,135.4637730809507,5.337217361514296,157.73404421934788,315.46808843869576,302.8493649011479
0.1,0.97,14.33350119821213,136.87485405054392,5.328750875696737,157.48382899334658,314.96765798669315,305.51862824709235
0.1,0.98,14.481269251801944,138.28593502013715,5.320284389879177,157.23361376734525,314.4672275346905,308.17788298399665
0.1,0.99,14.62903730539176,139.69701598973037,5.311817904061618,156.98339854134397,313.96679708268795,310.82712911186104
0.1,1.0,14.776805358981576,141.10809695932363,5.303351418244058,156.73318331534264,313.4663666306853,313.4663666306853
0.1,1.01,14.924573412571393,142.51917792891686,5.294884932426498,156.48296808934134,312.9659361786827,316.0955955404695
0.1,1.02,15.072341466161209,143.9302588985101,5.2864184466089394,156.23275286334004,312.4655057266801,318.7148158412137
0.1,1.03,15.220109519751023,145.34133986810332,5.2779519607913805,155.98253763733874,311.9650752746775,321.3240275329178
0.1,1.04,15.36787757334084,146.75242083769655,5.269485474973821,155.73232241133744,311.46464482267487,323.9232306155819
0.1,1.05,15.515645626930656,148.1635018072898,5.261018989156261,155.4821071853361,310.9642143706722,326.5124250892058
0.1,1.06,15.663413680520472,149.57458277688303,5.252552503338702,155.2318919593348,310.4637839186696,329.0916109537898
0.1,1.07,15.811181734110288,150.9856637464763,5.243100353774666,154.95254681067132,309.90509362134264,331.59845017483667
0.1,1.08,15.958949787700103,152.39674471606952,5.233222786987513,154.66062904700314,309.3212580940063,334.06695874152683
0.1,1.09,16.10671784128992,153.80782568566275,5.223345220200361,154.36871128333496,308.7374225666699,336.52379059767026
0.1,1.1,16.254485894879735,155.21890665525598,5.2134676534132085,154.07679351966678,308.15358703933356,338.96894574326694
0.1,1.11,16.40225394846955,156.62998762484924,5.203590086626056,153.78487575599857,307.56975151199714,341.40242417831683
